,label,location,gambar
116,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
117,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
118,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
119,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
120,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
121,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
122,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
123,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
124,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
125,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
126,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
127,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
128,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
129,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
130,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
131,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
132,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
133,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
134,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
135,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
136,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
137,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
138,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
139,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
140,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
141,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
142,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
143,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
144,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
145,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
146,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
147,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
148,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
149,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
150,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
151,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
152,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
153,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
154,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
155,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
156,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
157,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
158,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
159,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
160,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
161,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
162,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
163,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
164,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
165,KAClipLengkap,"['-', '-']",2023-06-09--22-51-20.jpg
166,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
167,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
168,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
169,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
170,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
171,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
172,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
173,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
174,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
175,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
176,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
177,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
178,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
179,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
180,KAClipLengkap,"['-', '-']",2023-06-09--22-51-25.jpg
